anon_polygon_id,date,crop_type,v3_prediction,v4_prediction,global_correction_raw,global_blend_weight,v5_prediction
AOI-0013,2024-04-26,озимая пшеница,0.4245541695515046,0.42259767108681884,-0.005452246853582077,0.35,0.4206893846880651
AOI-0013,2024-05-04,озимая пшеница,0.4713414278262513,0.4673494795660372,0.014500937399731562,0.35,0.47242480765594325
AOI-0013,2024-05-23,озимая пшеница,0.5208462063390008,0.5206687183609034,0.016906464763697168,0.35,0.5265859810281974
AOI-0013,2024-05-24,озимая пшеница,0.5674865556599011,0.5748774448605308,-0.022638594593265098,0.35,0.5669539367528881
AOI-0013,2024-06-30,озимая пшеница,0.5164746150117006,0.5151370741732753,-0.0077717102324858615,0.35,0.5124169755919052
AOI-0013,2024-07-02,озимая пшеница,0.5640270267379618,0.5598042464618406,0.008681643038914416,0.35,0.5628428215254606
AOI-0013,2024-07-11,озимая пшеница,0.49537890286035335,0.4678335173968035,-0.007470909455175824,0.35,0.46521869908749197
AOI-0013,2024-07-26,озимая пшеница,0.4121244890802709,0.4251386948302588,0.015538265078290339,0.35,0.4305770876076604
AOI-0013,2024-07-27,озимая пшеница,0.4496351557799029,0.43425022819540127,-0.013610037864173346,0.35,0.4294867149429406
AOI-0013,2024-08-09,озимая пшеница,0.5023557997475389,0.506991592084401,0.0016021812615074527,0.35,0.5075523555259286
AOI-0013,2024-08-11,озимая пшеница,0.5541627402034428,0.5587160157472789,0.016360150451139536,0.35,0.5644420684051777
AOI-0013,2024-09-03,озимая пшеница,0.46875852470694995,0.47649375110251185,0.020722139498365787,0.35,0.48374649992693985
AOI-0013,2024-09-06,озимая пшеница,0.4872507619509561,0.4886509109119748,0.026680866490948047,0.35,0.49798921418380665
AOI-0013,2024-09-26,озимая пшеница,0.4326609271310186,0.44495066834002533,0.014524182994467361,0.35,0.4500341323880889
AOI-0013,2024-10-08,озимая пшеница,0.36614030543179626,0.3814341207641823,0.013263061492962545,0.35,0.3860761922867192
AOI-0013,2025-04-01,озимая пшеница,0.4696349448575681,0.4747974707428597,0.027046260675765186,0.35,0.48426366197937754
AOI-0013,2025-04-28,озимая пшеница,0.535944444001981,0.5341825875120728,0.0045139361538154114,0.35,0.5357624651659082
AOI-0013,2025-05-16,озимая пшеница,0.49965400144718414,0.48760681340202905,0.009547122507131408,0.35,0.490948306279525
AOI-0013,2025-05-19,озимая пшеница,0.5089245891646622,0.4969314307707499,0.00386370728630631,0.35,0.49828372832095713
AOI-0013,2025-05-24,озимая пшеница,0.5003553600840952,0.4807988544964668,0.013378601173756045,0.35,0.48548136490728144
AOI-0013,2025-07-07,озимая пшеница,0.48847847959009605,0.4952192071090881,0.006084573751035301,0.35,0.49734880792195046
AOI-0013,2025-07-08,озимая пшеница,0.4782819345900821,0.4722577836863352,0.012828791852221744,0.35,0.4767478608346128
AOI-0013,2025-07-14,озимая пшеница,0.5022971970465766,0.501967243601907,0.010474880002890766,0.35,0.5056334516029188
AOI-0013,2025-07-21,озимая пшеница,0.5219019814637251,0.5181540667039258,0.01409710001834183,0.35,0.5230880517103454
AOI-0013,2025-07-27,озимая пшеница,0.5492820986063418,0.5514368417141926,0.00880509228468641,0.35,0.5545186240138329
AOI-0013,2025-08-15,озимая пшеница,0.5026029016746854,0.49719520889684865,0.009225295702551053,0.35,0.5004240623927415
AOI-0013,2025-09-03,озимая пшеница,0.4485306053330149,0.4549636392324042,0.009824777735723704,0.35,0.4584023114399075
AOI-0013,2025-09-07,озимая пшеница,0.5166607127821279,0.5189224131555893,0.023449655439336227,0.35,0.527129792559357
AOI-0014,2010-04-07,озимая пшеница,0.5745603467601791,0.5679980965796181,-0.016265198151267143,0.35,0.5623052772266746
AOI-0014,2010-04-24,озимая пшеница,0.7021880472061917,0.7119434364936038,0.022168524584658494,0.35,0.7197024200982343
AOI-0014,2010-06-10,озимая пшеница,0.748116858168286,0.7458703805275405,-0.02053114676412705,0.35,0.738684479160096
AOI-0014,2010-09-23,озимая пшеница,0.19673739427035328,0.19273507003757978,0.0036406004295544453,0.35,0.19400928018792385
AOI-0014,2011-04-19,озимая пшеница,0.2137794511995984,0.21463088607507927,0.0004058491239948554,0.35,0.21477293326847746
AOI-0014,2011-04-26,озимая пшеница,0.23028671283006746,0.2308717173160363,0.01741207616034311,0.35,0.2369659439721564
AOI-0014,2011-05-09,озимая пшеница,0.647435774331078,0.658093217148091,-0.005337715112332279,0.35,0.6562250168587747
AOI-0014,2011-05-28,озимая пшеница,0.6502305414214026,0.6562532534184756,0.003892148772202547,0.35,0.6576155054887465
AOI-0014,2011-06-14,озимая пшеница,0.7407981961822516,0.7451129852285943,0.01391660004322778,0.35,0.7499837952437239
AOI-0014,2011-08-01,озимая пшеница,0.4457305009763182,0.446784947805245,0.012068608616545908,0.35,0.4510089608210361
AOI-0014,2011-09-14,озимая пшеница,0.2882700442629913,0.2942721670849452,0.002289611998325412,0.35,0.2950735312843591
AOI-0014,2011-09-17,озимая пшеница,0.20914243048147096,0.20848689443153617,0.009304686984493112,0.35,0.21174353487610875
AOI-0014,2011-10-27,озимая пшеница,0.28884337188900827,0.28626970812513586,0.01379654690952322,0.35,0.291098499543469
AOI-0014,2012-05-06,озимая пшеница,0.6778423522787318,0.6820168202441917,0.010909937004880198,0.35,0.6858352981958998
AOI-0014,2012-06-25,озимая пшеница,0.37866091584089673,0.39000204576632486,0.007829137798614771,0.35,0.39274224399584
AOI-0014,2012-08-28,озимая пшеница,0.29748083660244456,0.2995862005128329,-0.007910654515134553,0.35,0.29681747143253584
AOI-0014,2012-09-04,озимая пшеница,0.20611925445926763,0.20661788115215654,0.006302663985017939,0.35,0.20882381354691282
AOI-0014,2012-09-11,озимая пшеница,0.2073876251990435,0.20692461314140148,0.01522210092426862,0.35,0.2122523484648955
AOI-0014,2012-09-27,озимая пшеница,0.18663007668977297,0.184222093949024,0.012581867182249726,0.35,0.1886257474628114
AOI-0014,2013-05-09,озимая пшеница,0.4252697937824777,0.42566231831893236,-0.010401131831324188,0.35,0.4220219221779689
AOI-0014,2013-06-11,озимая пшеница,0.5493093138523011,0.5542855633014356,0.0024473406625438146,0.35,0.555142132533326
AOI-0014,2013-06-19,озимая пшеница,0.6382202918220716,0.6444151453923442,0.011808477914963925,0.35,0.6485481126625816
AOI-0014,2013-07-28,озимая пшеница,0.6900794627528649,0.6738979021251529,-0.03968117786186833,0.35,0.660009489873499
AOI-0014,2013-09-14,озимая пшеница,0.3853628580662602,0.3829250628205069,-0.011563933409535087,0.35,0.37887768612716965
AOI-0014,2013-09-23,озимая пшеница,0.24193786233060963,0.23295969504195294,-0.0022981827508132577,0.35,0.2321553310791683
AOI-0014,2014-06-26,озимая пшеница,0.4472431768868974,0.4458303706540843,-0.01302010890672083,0.35,0.441273332536732
AOI-0014,2014-06-29,озимая пшеница,0.3603610560722099,0.3571607403943534,-0.002960128058512449,0.35,0.35612469557387405
AOI-0014,2014-08-17,озимая пшеница,0.2091787369972348,0.2095758733000274,0.0024256756967366883,0.35,0.21042485979388523
AOI-0014,2014-09-30,озимая пшеница,0.2952714473755769,0.2994161269203784,-0.0034183525045577436,0.35,0.2982197035437832
AOI-0014,2014-10-27,озимая пшеница,0.2214288437984816,0.22581995913027217,-0.00551490147971655,0.35,0.22388974361237138
AOI-0014,2015-04-14,озимая пшеница,0.35226848608664213,0.3496954655043234,-0.002568925511116544,0.35,0.3487963415754326
AOI-0014,2015-06-16,озимая пшеница,0.6767192574614809,0.6972546832500701,0.040024080195990804,0.35,0.7112631113186669
AOI-0014,2015-06-26,озимая пшеница,0.47552178615522095,0.4782576975195716,-0.009323465943865118,0.35,0.4749944844392188
AOI-0014,2015-07-12,озимая пшеница,0.4574240062087143,0.4632508851451288,0.009144230570781408,0.35,0.46645136584490227
AOI-0014,2015-07-27,озимая пшеница,0.3365623020644668,0.34045862551116685,0.018372121317393336,0.35,0.3468888679722545
AOI-0014,2015-08-28,озимая пшеница,0.22679480721105938,0.2265254370855079,0.007964906645755065,0.35,0.22931315441152217
AOI-0014,2016-04-22,озимая пшеница,0.4098874231516173,0.42729389211860014,0.01742155930971449,0.35,0.4333914378770002
AOI-0014,2016-05-09,озимая пшеница,0.3251841796588649,0.3266154746073779,0.010418111464995172,0.35,0.3302618136201262
AOI-0014,2016-06-03,озимая пшеница,0.612491809499045,0.6259922593479021,0.011180884607621903,0.35,0.6299055689605698
AOI-0014,2016-06-19,озимая пшеница,0.8368075854344275,0.8407695211146172,0.006301244624232549,0.35,0.8429749567330986
AOI-0014,2016-08-13,озимая пшеница,0.490522077134486,0.49297770890712234,0.02066452807446625,0.35,0.5002102937331855
AOI-0014,2016-08-30,озимая пшеница,0.29298990850917256,0.293894058840075,0.020269983230007952,0.35,0.3009885529705778
AOI-0014,2017-04-26,озимая пшеница,0.7754291905236255,0.7707446713211017,0.018037297119660938,0.35,0.777057725312983
AOI-0014,2017-04-28,озимая пшеница,0.799724668401548,0.7874859188772887,-0.009777644749689108,0.35,0.7840637432148975
AOI-0014,2017-05-21,озимая пшеница,0.8901752508872064,0.8959676857241508,-0.002581338477849203,0.35,0.8950642172569035
AOI-0014,2017-05-29,озимая пшеница,0.8826341219989824,0.8937056957095875,0.008375408143424207,0.35,0.896637088559786
AOI-0014,2017-07-23,озимая пшеница,0.2704001117172335,0.26760645609044903,8.693395669560769e-05,0.35,0.2676368829752925
AOI-0014,2017-07-31,озимая пшеница,0.22159017142891443,0.21952406272315805,0.007989848541443426,0.35,0.22232050971266326
AOI-0014,2017-08-06,озимая пшеница,0.13991793571041655,0.130370299992501,-0.001534740864107462,0.35,0.12983314069006338
AOI-0014,2017-08-21,озимая пшеница,0.14152927556745004,0.1316659985049961,-0.004601665343533807,0.35,0.13005541563475928
AOI-0014,2017-09-10,озимая пшеница,0.16598925750431823,0.15814805361079642,-0.0016366284429342281,0.35,0.15757523365576945
AOI-0014,2017-09-30,озимая пшеница,0.24772032632991164,0.24527136336830332,-0.01042649746949435,0.35,0.2416220892539803
AOI-0014,2017-10-08,озимая пшеница,0.1697052491478085,0.1646986636065481,0.0019756491256619113,0.35,0.16539014080052977
AOI-0014,2018-04-07,озимая пшеница,0.5679917851661842,0.5724202345213331,-0.005367172308061562,0.35,0.5705417242135115
AOI-0014,2018-05-03,озимая пшеница,0.7637679183678387,0.770049077181614,0.02068420483762894,0.35,0.777288548874784
AOI-0014,2018-06-24,озимая пшеница,0.2772097859823024,0.266785422996385,-0.0013627959931012744,0.35,0.2663084443987996
AOI-0014,2018-07-18,озимая пшеница,0.23394870873814483,0.231768783367547,0.0142539133379313,0.35,0.23675765303582294
AOI-0014,2018-08-27,озимая пшеница,0.20889788768005857,0.2100688326128678,0.008585909702135686,0.35,0.21307390100861529
AOI-0014,2018-10-06,озимая пшеница,0.20709322978017863,0.2128654648706724,0.014882331673150787,0.35,0.21807428095627518
AOI-0014,2019-04-01,озимая пшеница,0.2559104926609662,0.25427066209337384,-0.0038202305619286048,0.35,0.25293358139669886
AOI-0014,2019-04-21,озимая пшеница,0.18877165822066222,0.1842171025580466,-0.008720580615931442,0.35,0.1811648993424706
AOI-0014,2019-05-01,озимая пшеница,0.21907199275179623,0.2160262269440603,0.00750339593298038,0.35,0.2186524155206034
AOI-0014,2019-05-09,озимая пшеница,0.615986232197621,0.6321853780602352,-0.011435553257279258,0.35,0.6281829344201875
AOI-0014,2019-05-27,озимая пшеница,0.6713630311548304,0.6747864063025689,-0.007344418944441707,0.35,0.6722158596720144
AOI-0014,2019-05-28,озимая пшеница,0.6291658797418812,0.6265075672194186,-0.011674097944194797,0.35,0.6224216329389504
AOI-0014,2019-06-04,озимая пшеница,0.7718455729063295,0.7865576809176038,0.021006580593177494,0.35,0.793909984125216
AOI-0014,2019-06-11,озимая пшеница,0.8590570801960289,0.8675489801881896,0.012948037563863802,0.35,0.8720807933355419
AOI-0014,2019-06-15,озимая пшеница,0.8491588157996798,0.855502652540321,0.00921607216762452,0.35,0.8587282777989895
AOI-0014,2019-06-22,озимая пшеница,0.7426762195402781,0.7370888232721491,0.001455822696085234,0.35,0.7375983612157789
AOI-0014,2019-07-06,озимая пшеница,0.6276702313434388,0.6329530521254555,0.005882307158273412,0.35,0.6350118596308512
AOI-0014,2019-08-14,озимая пшеница,0.34025358104666503,0.3346028464134528,0.005005054343584713,0.35,0.3363546154337074
AOI-0014,2019-08-26,озимая пшеница,0.20967371592893902,0.20430113696501892,-0.0035035253359241183,0.35,0.20307490309744547
AOI-0014,2020-04-06,озимая пшеница,0.6609193940676623,0.6661052496672827,0.0029885984831140755,0.35,0.6671512591363726
AOI-0014,2020-04-07,озимая пшеница,0.6945118840780418,0.7052571971773746,0.029345383790338516,0.35,0.715528081503993
AOI-0014,2020-04-17,озимая пшеница,0.6979192023856771,0.7013961502091427,0.015906072389200127,0.35,0.7069632755453628
AOI-0014,2020-04-22,озимая пшеница,0.7254785759199224,0.71625188063952,-0.015458930260522415,0.35,0.7108412550483372
AOI-0014,2020-04-25,озимая пшеница,0.7225279871910321,0.7186463577156856,0.004641438474190868,0.35,0.7202708611816524
AOI-0014,2020-05-15,озимая пшеница,0.6780891511450639,0.6789160352177711,0.0030706183991919375,0.35,0.6799907516574882
AOI-0014,2020-05-17,озимая пшеница,0.6492837474158245,0.6490257814303738,-0.010348021007387992,0.35,0.645403974077788
AOI-0014,2020-06-04,озимая пшеница,0.702123598588259,0.7052256740974179,0.013092660575896902,0.35,0.7098081052989818
AOI-0014,2020-06-25,озимая пшеница,0.36700471625396924,0.3730164458502504,-0.01609440588973472,0.35,0.36738340378884327
AOI-0014,2020-07-11,озимая пшеница,0.2827679514492456,0.27286066304686546,-0.03166810604840919,0.35,0.26177682592992224
AOI-0014,2020-07-27,озимая пшеница,0.26414942914097284,0.2614870681900716,-0.01896223408272193,0.35,0.25485028626111894
AOI-0014,2020-08-16,озимая пшеница,0.20631170201377177,0.20754784703288248,0.004261391744371231,0.35,0.20903933414341241
AOI-0014,2020-09-09,озимая пшеница,0.15439764187698307,0.15752209968140457,0.010581507678697793,0.35,0.1612256273689488
AOI-0014,2020-09-24,озимая пшеница,0.1432854472997582,0.14545391896455412,0.004621527607624475,0.35,0.14707145362722268
AOI-0014,2021-04-07,озимая пшеница,0.47751584511873,0.48386421633322996,-0.005225437830450066,0.35,0.4820353130925724
AOI-0014,2021-04-29,озимая пшеница,0.6929377604113665,0.6961804553511579,0.00817908749226955,0.35,0.6990431359734522
AOI-0014,2021-05-25,озимая пшеница,0.8230922728001205,0.8262702190800055,-0.016060372665315122,0.35,0.8206490886471453
AOI-0014,2021-08-13,озимая пшеница,0.28262952573187705,0.28904843092460314,-3.2423823438240944e-05,0.35,0.28903708258639976
AOI-0014,2021-08-18,озимая пшеница,0.1426755735226194,0.14188219284530026,0.01587614412088053,0.35,0.14743884328760845
AOI-0014,2021-09-14,озимая пшеница,0.20362399939866188,0.19494941826219844,-0.01891158408112727,0.35,0.1883303638338039
AOI-0014,2021-10-12,озимая пшеница,0.17090728467850436,0.16502768163533857,-0.006900464450063742,0.35,0.16261251907781626
AOI-0014,2021-10-14,озимая пшеница,0.19681623368824974,0.19551032417048841,-0.0030495070046954727,0.35,0.194442996718845
AOI-0014,2022-05-15,озимая пшеница,0.2613572109623371,0.258200079349342,-0.01221106826669269,0.35,0.2539262054559996
AOI-0014,2022-05-26,озимая пшеница,0.40320041856880773,0.4156270080017171,0.02229062021701751,0.35,0.4234287250776732
AOI-0014,2022-05-27,озимая пшеница,0.34470779343068003,0.3530213278133134,0.0022279932515621337,0.35,0.35380112545136017
AOI-0014,2022-06-24,озимая пшеница,0.7023280676927453,0.6971271608169496,0.003476448468461357,0.35,0.6983439177809111
AOI-0014,2022-07-14,озимая пшеница,0.810311967359275,0.8048697375373007,0.00338432307161545,0.35,0.8060542506123661
AOI-0014,2022-07-24,озимая пшеница,0.7544692470408406,0.7591544952218211,0.01629724536469233,0.35,0.7648585310994634
AOI-0014,2022-08-22,озимая пшеница,0.3535670248825396,0.3607753406207446,0.012796936194617445,0.35,0.3652542682888607
AOI-0014,2022-08-29,озимая пшеница,0.299957441955103,0.30371986855434435,-0.003606702175684062,0.35,0.3024575227928549
AOI-0014,2022-09-02,озимая пшеница,0.19082575707627478,0.18898782218169768,0.0033145553440015883,0.35,0.19014791655209823
AOI-0014,2022-09-08,озимая пшеница,0.22400744298408717,0.2290362260111852,0.008343903268974617,0.35,0.23195659215532632
AOI-0014,2022-09-14,озимая пшеница,0.2417518860435115,0.23807889633372148,-0.009845722264310283,0.35,0.2346328935412129
AOI-0014,2023-06-07,озимая пшеница,0.8439508164509502,0.8598528654495917,0.027301970049810085,0.35,0.8694085549670253
AOI-0014,2023-08-10,озимая пшеница,0.21547374321251395,0.21532602818689467,0.014145438142458087,0.35,0.220276931536755
AOI-0014,2024-04-04,озимая пшеница,0.6703367011274667,0.6814745446623107,0.05052702720903462,0.35,0.6991590041854728
AOI-0014,2024-05-08,озимая пшеница,0.8418972778542259,0.8415324785139857,0.0036075352067510597,0.35,0.8427951158363486
AOI-0014,2024-05-09,озимая пшеница,0.8217267227993699,0.8192425150793499,-0.0029496379839234854,0.35,0.8182101417849766
AOI-0014,2024-05-21,озимая пшеница,0.8242506051948354,0.8325847995879626,-0.008816590278132901,0.35,0.8294989929906161
AOI-0014,2024-05-23,озимая пшеница,0.8331457620487397,0.8394036539043094,-0.004862498501628076,0.35,0.8377017794287396
AOI-0014,2024-06-08,озимая пшеница,0.5584094111485867,0.5574710683285053,-0.00688310165633442,0.35,0.5550619827487883
AOI-0014,2024-07-25,озимая пшеница,0.15078853555531355,0.14630249377073498,0.004618096748219801,0.35,0.1479188276326119
AOI-0014,2024-08-11,озимая пшеница,0.19730497182820028,0.20250352496979754,0.012153350303862179,0.35,0.2067571975761493
AOI-0014,2024-09-01,озимая пшеница,0.15684684109649516,0.15170835800630544,0.001485352798572957,0.35,0.15222823148580597
AOI-0014,2024-09-08,озимая пшеница,0.14152526821382333,0.13543517001323294,0.00016844486671377086,0.35,0.13549412571658276
AOI-0014,2024-09-11,озимая пшеница,0.14056634088850387,0.13504253627728216,0.006177419463694583,0.35,0.13720463308957526
AOI-0014,2024-09-18,озимая пшеница,0.1405984732290385,0.1353967389530203,0.00018836385763067566,0.35,0.13546266630319104
AOI-0014,2024-09-29,озимая пшеница,0.22246794823023136,0.22221929154741865,-0.016748335651785514,0.35,0.21635737406929373
AOI-0014,2024-10-07,озимая пшеница,0.18213108663581556,0.18940464705080037,0.008409985107633983,0.35,0.19234814183847226
AOI-0014,2024-10-30,озимая пшеница,0.2064369143428966,0.21390459282533195,0.002512854073973087,0.35,0.21478409175122254
AOI-0014,2025-04-23,озимая пшеница,0.39148567510630533,0.40132981544756074,-0.0031736478698966386,0.35,0.40021903869309694
AOI-0014,2025-05-01,озимая пшеница,0.19850328343502555,0.20825063766892293,0.019780734240639898,0.35,0.2151738946531469
AOI-0014,2025-05-27,озимая пшеница,0.4225482034225894,0.43840852214683007,0.007870673810726338,0.35,0.4411632579805843
AOI-0014,2025-06-13,озимая пшеница,0.4134383891210568,0.4174457245545077,-0.0005375008973797671,0.35,0.41725759924042477
AOI-0014,2025-08-12,озимая пшеница,0.23928576174143895,0.2320903458646471,-0.0029976801316964475,0.35,0.23104115781855336
AOI-0014,2025-08-15,озимая пшеница,0.29614216029133666,0.29950371644568435,0.0010899683337865476,0.35,0.2998852053625096
AOI-0014,2025-08-24,озимая пшеница,0.1880291469233388,0.1805988104294604,-0.0012716954796994323,0.35,0.1801537170115656
AOI-0014,2025-09-11,озимая пшеница,0.1469755000287299,0.1454696009287148,0.007738977702826114,0.35,0.14817824312470396
AOI-0014,2025-09-14,озимая пшеница,0.23976102611898245,0.245229220047733,-0.007366146447372202,0.35,0.24265106879115275
AOI-0014,2025-09-23,озимая пшеница,0.18801564458847145,0.1955906064260284,0.008278844397596265,0.35,0.1984882019651871
AOI-0014,2025-09-24,озимая пшеница,0.203282959031787,0.20757004673288315,0.007210359937055336,0.35,0.21009367271085252
AOI-0015,2025-05-04,озимая пшеница,0.3426035121082792,0.3430223454254919,0.024397572829892866,0.35,0.3515614959159544
AOI-0015,2025-05-27,озимая пшеница,0.49076853158741196,0.4856045905691679,0.03155021426718393,0.35,0.49664716556268224
AOI-0015,2025-06-07,озимая пшеница,0.4266241591481974,0.43190721535448057,0.013520194574915236,0.35,0.4366392834557009
AOI-0015,2025-07-03,озимая пшеница,0.37657109525744425,0.3765493846194883,0.023338169414499385,0.35,0.38471774391456304
AOI-0015,2025-07-05,озимая пшеница,0.3686003791914261,0.3662209652101911,0.020438478385425323,0.35,0.37337443264508996
AOI-0015,2025-07-08,озимая пшеница,0.31182726398322946,0.31635256577730686,0.020705967219417858,0.35,0.3235996543041031
AOI-0015,2025-07-13,озимая пшеница,0.24642086018900658,0.24898724797912017,0.016386810892125153,0.35,0.25472263179136395
AOI-0015,2025-07-15,озимая пшеница,0.23106588352969112,0.2312799909738109,0.008240413506253739,0.35,0.23416413570099973
AOI-0015,2025-07-18,озимая пшеница,0.2267925610265104,0.23287062958468888,0.006055576351446532,0.35,0.23499008130769516
AOI-0015,2025-07-21,озимая пшеница,0.28630519451110104,0.29251892454100353,0.022911658987787156,0.35,0.300538005186729
AOI-0015,2025-07-23,озимая пшеница,0.23687736355706945,0.24076603291481904,0.013219715553853324,0.35,0.24539293335866771
AOI-0015,2025-09-07,озимая пшеница,0.20465088416619703,0.20745719433620946,0.028601793296323178,0.35,0.21746782198992257
AOI-0015,2025-10-13,озимая пшеница,0.1859159191749989,0.18391811736291436,0.018674574268904617,0.35,0.19045421835703097
AOI-0015,2025-10-16,озимая пшеница,0.28652229093290676,0.2809923648556398,0.011019519189417095,0.35,0.28484919657193575
AOI-0015,2025-10-18,озимая пшеница,0.2195618684503049,0.21187228856029938,0.016926940173920588,0.35,0.2177967176211716
AOI-0016,2025-04-19,озимая пшеница,0.24435524181173632,0.23937207330997268,0.03408955542896707,0.35,0.25130341771011117
AOI-0016,2025-05-25,озимая пшеница,0.5433093894284114,0.5543093894284115,0.014652275164401169,0.35,0.5594376857359519
AOI-0016,2025-06-11,озимая пшеница,0.5967543724771087,0.5982715319136794,-0.01348551055503536,0.35,0.593551603219417
AOI-0016,2025-06-26,озимая пшеница,0.7781051587577175,0.7793505103321992,0.028169525945181472,0.35,0.7892098444130127
AOI-0016,2025-07-10,озимая пшеница,0.7905391052331613,0.7795391052331613,0.016154509546977603,0.35,0.7851931835746034
AOI-0016,2025-07-17,озимая пшеница,0.742073326255864,0.7409762032791146,-0.00074250945992332,0.35,0.7407163249681414
AOI-0016,2025-07-18,озимая пшеница,0.7497054415889557,0.746036102418084,0.0062061010967600465,0.35,0.7482082378019501
AOI-0016,2025-08-19,озимая пшеница,0.3716398233975368,0.3697762944097336,0.024122018925786273,0.35,0.3782190010337588
AOI-0016,2025-08-29,озимая пшеница,0.3832813575504659,0.3829479282754416,-0.004207107129438822,0.35,0.381475440780138
AOI-0016,2025-10-17,озимая пшеница,0.2576174404360845,0.25672384093964334,0.0567210681504847,0.35,0.276576214792313
AOI-0017,2010-06-10,озимая пшеница,0.5966510412396422,0.6009911245895668,-0.0019055267218472355,0.35,0.6003241902369203
AOI-0017,2010-07-29,озимая пшеница,0.5751302166991176,0.5841648274362181,0.014172982570584716,0.35,0.5891253713359228
AOI-0017,2010-09-23,озимая пшеница,0.3292260201386692,0.3524983761315237,0.021451971702124917,0.35,0.3600065662272674
AOI-0017,2011-04-18,озимая пшеница,0.29938790650572755,0.31308058305547454,-0.005207751795524447,0.35,0.31125786992704096
AOI-0017,2011-09-17,озимая пшеница,0.5133013285948183,0.5307565193528496,0.022162183245752625,0.35,0.5385132834888631
AOI-0017,2011-09-26,озимая пшеница,0.51763162071917,0.5261250713524623,0.01760226003182482,0.35,0.532285862363601
AOI-0017,2011-09-30,озимая пшеница,0.5443164195343987,0.521478194742113,0.005479752714908741,0.35,0.5233961081923311
AOI-0017,2011-10-11,озимая пшеница,0.4912910980306844,0.4987945566749815,0.013835504284787506,0.35,0.5036369831746571
AOI-0017,2011-10-27,озимая пшеница,0.4560158576886498,0.4735052404441195,0.02242215853329767,0.35,0.4813529959307737
AOI-0017,2012-07-18,озимая пшеница,0.5976774776687256,0.6137651633505546,0.029773710606063982,0.35,0.6241859620626771
AOI-0017,2012-07-27,озимая пшеница,0.509330247882637,0.4882153975345808,-0.0043141185929851025,0.35,0.486705456027036
AOI-0017,2012-08-28,озимая пшеница,0.47935005707692113,0.46182828443834506,-0.00021386472474273178,0.35,0.4617534317846851
AOI-0017,2012-09-29,озимая пшеница,0.4754539923198127,0.4630624457774831,-0.003515385545315553,0.35,0.4618320608366227
AOI-0017,2013-05-25,озимая пшеница,0.663817090041864,0.6694323255788629,-0.0048435806006458075,0.35,0.6677370723686369
AOI-0017,2013-07-12,озимая пшеница,0.5576088743855236,0.540500309556792,-0.015995023257488573,0.35,0.5349020514166709
AOI-0017,2013-08-14,озимая пшеница,0.41042384051460146,0.43283440331627004,0.011897522654275444,0.35,0.43699853624526647
AOI-0017,2013-09-14,озимая пшеница,0.6316632997628424,0.6129214651764862,0.017098045999797754,0.35,0.6189057812764154
AOI-0017,2013-09-30,озимая пшеница,0.6298688512689992,0.6021178228302432,-0.007715213033396499,0.35,0.5994174982685544
AOI-0017,2013-10-09,озимая пшеница,0.6337752960974109,0.6385851517276658,0.03090191547249049,0.35,0.6494008221430375
AOI-0017,2013-10-25,озимая пшеница,0.6203903426502962,0.6332012879383636,0.03977687349063023,0.35,0.6471231936600842
AOI-0017,2014-04-23,озимая пшеница,0.6931551516907809,0.7001690377769514,0.004929071050767914,0.35,0.7018942126447202
AOI-0017,2014-06-06,озимая пшеница,0.5916131954543049,0.5977272640032736,0.025350618295554326,0.35,0.6065999804067176
AOI-0017,2014-07-24,озимая пшеница,0.39931681491418275,0.41708335039512384,0.02693947044284591,0.35,0.4265121650501199
AOI-0017,2014-10-04,озимая пшеница,0.3674603262640337,0.3828245657535549,0.010016954624377489,0.35,0.386330499872087
AOI-0017,2015-04-23,озимая пшеница,0.5182376748326492,0.5073592276273834,-0.017399011201952735,0.35,0.5012695737066999
AOI-0017,2015-04-30,озимая пшеница,0.4134039292265181,0.42940745548652126,0.018319311921089505,0.35,0.4358192146589026
AOI-0017,2015-07-11,озимая пшеница,0.7024712671139953,0.7183714330877661,0.03570337648317127,0.35,0.730867614856876
AOI-0017,2015-07-27,озимая пшеница,0.640439802194039,0.6542652887674575,0.02820207109655132,0.35,0.6641360136512504
AOI-0017,2015-08-03,озимая пшеница,0.5821547549542422,0.590270980888866,0.023165467712946388,0.35,0.5983788945883972
AOI-0017,2015-08-29,озимая пшеница,0.4626388607128615,0.44125241721223246,-0.007973908413796879,0.35,0.43846154926740355
AOI-0017,2015-10-16,озимая пшеница,0.47045181230919864,0.43960375736201035,-0.008828073487210108,0.35,0.43651393164148683
AOI-0017,2016-04-06,озимая пшеница,0.5643153077872062,0.566824223514838,0.006931133125807325,0.35,0.5692501201088705
AOI-0017,2016-04-07,озимая пшеница,0.42031970068484126,0.4306791171888097,0.0063214833027004595,0.35,0.43289163634475486
AOI-0017,2016-06-18,озимая пшеница,0.626922652474126,0.6314886313216004,0.012762335984619417,0.35,0.6359554489162171
AOI-0017,2016-07-05,озимая пшеница,0.5408180172459147,0.5545416353091079,0.0174062536819553,0.35,0.5606338240977923
AOI-0017,2016-07-27,озимая пшеница,0.5906964356726875,0.5660905053519338,-0.004768157908902122,0.35,0.5644216500838181
AOI-0017,2016-08-21,озимая пшеница,0.5712842341026345,0.5783211982884212,0.02916029555470716,0.35,0.5885273017325687
AOI-0017,2016-09-15,озимая пшеница,0.5260790442989914,0.5308350114262449,0.030651238886068872,0.35,0.541562945036369
