anon_polygon_id,date,crop_type,v3_prediction,v4_prediction,v7_prediction
AOI-0016,2016-07-05,озимая пшеница,0.5944053532276815,0.6040155998008563,0.6041256445533608
AOI-0016,2016-07-27,озимая пшеница,0.7576773997672177,0.7555846040912338,0.7507899665776943
AOI-0016,2017-04-03,озимая пшеница,0.22743208032417614,0.22499233677155228,0.22551560036315996
AOI-0016,2017-04-13,озимая пшеница,0.21358579248978118,0.20570378822368895,0.2053078621513438
AOI-0016,2017-08-09,озимая пшеница,0.5414432040433508,0.5391608869022821,0.5463423396662827
AOI-0016,2017-08-11,озимая пшеница,0.5209151031882447,0.5128004813299274,0.51675757889333
AOI-0016,2017-08-17,озимая пшеница,0.48740639514044076,0.492283344857269,0.5000131815031279
AOI-0016,2017-09-15,озимая пшеница,0.42780713285874367,0.42104968973104356,0.4327143792696413
AOI-0016,2018-04-06,озимая пшеница,0.224113746806703,0.2374098442452294,0.2387288344744769
AOI-0016,2018-04-07,озимая пшеница,0.3046979736620446,0.309832940304868,0.31400621142572527
AOI-0016,2018-04-11,озимая пшеница,0.18246450934066694,0.18159402252404092,0.18387004389655565
AOI-0016,2018-05-16,озимая пшеница,0.2918004333507051,0.2941348474766823,0.3010874885207957
AOI-0016,2018-06-02,озимая пшеница,0.2867097740252557,0.2884569094845487,0.28279207493245684
AOI-0016,2019-04-06,озимая пшеница,0.20366779762451817,0.20447676161235964,0.2035342185297548
AOI-0016,2019-04-21,озимая пшеница,0.22324431380535514,0.22253465094206007,0.22483550635520608
AOI-0016,2019-05-11,озимая пшеница,0.23221515781689703,0.2315043121244009,0.23154678086061467
AOI-0016,2019-06-26,озимая пшеница,0.7149910776021008,0.7024811263819029,0.6986722284940879
AOI-0016,2019-07-06,озимая пшеница,0.7124657326505613,0.7256845012395654,0.7291847275499803
AOI-0016,2019-07-17,озимая пшеница,0.7001004261000005,0.6854305335387689,0.6678451871912466
AOI-0016,2019-07-28,озимая пшеница,0.7372380062717547,0.7286739297263294,0.71164356397883
AOI-0016,2019-08-24,озимая пшеница,0.33265980334138334,0.3278585020610704,0.3321859593425958
AOI-0016,2019-09-13,озимая пшеница,0.2976597410951485,0.29266646457605094,0.2998432169709838
AOI-0016,2019-09-23,озимая пшеница,0.16489118566371083,0.1704285392749088,0.1743225008032474
AOI-0016,2020-05-04,озимая пшеница,0.2484594743719577,0.2496654393095646,0.2572153609225606
AOI-0016,2020-06-26,озимая пшеница,0.7409671559299073,0.7308451087278119,0.7311223630389216
AOI-0016,2020-07-07,озимая пшеница,0.7584668679972671,0.7624708953284114,0.76223327521349
AOI-0016,2020-08-08,озимая пшеница,0.49619692366954116,0.4863466154338074,0.48888407519871685
AOI-0016,2020-08-24,озимая пшеница,0.34202347271183126,0.35314368227296483,0.3625204114478845
AOI-0016,2020-08-30,озимая пшеница,0.24143249803147873,0.23399545707029554,0.23717857729285907
AOI-0016,2020-09-17,озимая пшеница,0.17023554670885468,0.16878136862860602,0.1720393170181885
AOI-0016,2020-09-19,озимая пшеница,0.1255671265206346,0.12633742245534726,0.12572019239028093
AOI-0016,2020-10-03,озимая пшеница,0.17313146573246938,0.187110895894054,0.19365904862010483
AOI-0016,2020-10-17,озимая пшеница,0.15452119424954522,0.1485976699080972,0.1528304041755054
AOI-0016,2021-04-02,озимая пшеница,0.27680497732304554,0.2818089802751273,0.2709552877151736
AOI-0016,2021-04-15,озимая пшеница,0.4682794632305089,0.46262084271969217,0.466229352016445
AOI-0016,2021-05-12,озимая пшеница,0.8426801827968657,0.8340165874595064,0.8378402342338938
AOI-0016,2021-06-14,озимая пшеница,0.8226083139007482,0.8248669709169627,0.8212313104770812
AOI-0016,2021-07-14,озимая пшеница,0.20273633960657825,0.19726519958697664,0.19547788541003652
AOI-0016,2021-07-24,озимая пшеница,0.14846204444423516,0.14386061457062826,0.13958396808524687
AOI-0016,2021-08-03,озимая пшеница,0.16317790510185065,0.16456216891084668,0.1609341347289262
AOI-0016,2021-08-29,озимая пшеница,0.24736945449205894,0.2544226359129449,0.2668254323722738
AOI-0016,2021-09-17,озимая пшеница,0.18463579700550078,0.18630807376322386,0.18916155910768928
AOI-0016,2021-09-29,озимая пшеница,0.22381630935606758,0.22694330393036843,0.22685835298243961
AOI-0016,2021-10-14,озимая пшеница,0.1995923078869176,0.20304191692135712,0.20759800048546279
AOI-0016,2022-06-04,озимая пшеница,0.2925902448098548,0.2930618816990758,0.29200670287572245
AOI-0016,2022-06-06,озимая пшеница,0.34716470389408743,0.3450644177284724,0.3413458303670888
AOI-0016,2022-07-06,озимая пшеница,0.8037245319087618,0.7898097500263012,0.7829419496534974
AOI-0016,2022-07-19,озимая пшеница,0.7806151578002908,0.7766571906615305,0.7750959437099801
AOI-0016,2022-07-21,озимая пшеница,0.7943944525133863,0.7861097255575401,0.7776831799628843
AOI-0016,2022-07-29,озимая пшеница,0.8056017995948279,0.8008539685696098,0.7980059087477415
AOI-0016,2022-08-03,озимая пшеница,0.7305604749630495,0.7188192924463486,0.7134140701160644
AOI-0016,2022-08-05,озимая пшеница,0.724461218896927,0.7187418636931622,0.7165427060648966
AOI-0016,2022-08-08,озимая пшеница,0.6641698017623336,0.6597127749099656,0.6641897058022764
AOI-0016,2022-08-13,озимая пшеница,0.49222181666976444,0.47918607144514164,0.47351050319072857
AOI-0016,2022-08-23,озимая пшеница,0.3706493695514777,0.37119528246118566,0.37721436011410125
AOI-0016,2022-09-27,озимая пшеница,0.2068592592182215,0.21125896705196173,0.21429371015426635
AOI-0016,2022-10-19,озимая пшеница,0.18756090140897927,0.19312605394315027,0.19443643994114895
AOI-0016,2023-04-11,озимая пшеница,0.7337228164061634,0.7466042448846735,0.7473444126962547
AOI-0016,2023-05-05,озимая пшеница,0.8085885335939392,0.8001894640155167,0.8030748643837374
AOI-0016,2023-05-25,озимая пшеница,0.7973243080950216,0.7803207373133572,0.7694528210333551
AOI-0016,2023-06-07,озимая пшеница,0.7790099465509194,0.7855142124358665,0.7893325107292664
AOI-0016,2023-06-11,озимая пшеница,0.6712720432326952,0.698409710500853,0.706909051418746
AOI-0016,2023-07-16,озимая пшеница,0.27686442474947154,0.2753477546955345,0.27798289625525446
AOI-0016,2023-07-17,озимая пшеница,0.29948541100730725,0.30709540940367375,0.3111871110369452
AOI-0016,2023-07-24,озимая пшеница,0.36863828880630783,0.37783132068378195,0.38312803574475207
AOI-0016,2023-07-28,озимая пшеница,0.40741308871634674,0.40659631485839015,0.4111388153015044
AOI-0016,2023-08-17,озимая пшеница,0.21178144825840736,0.22390155269656226,0.23137548644394715
AOI-0016,2023-08-25,озимая пшеница,0.16086544294482943,0.15868014424025648,0.15564460153996681
AOI-0016,2023-09-07,озимая пшеница,0.15938576418418418,0.15847780196339495,0.15966281276663774
AOI-0016,2023-09-26,озимая пшеница,0.20842526602145536,0.22016918241839795,0.22720491230801187
AOI-0016,2023-10-16,озимая пшеница,0.24347082670603679,0.24893713308923912,0.254326344287566
AOI-0016,2023-10-19,озимая пшеница,0.16731219388264218,0.16888638396814376,0.17279530961551695
AOI-0016,2024-04-26,озимая пшеница,0.38875951899349226,0.3882036102566752,0.38613999563612555
AOI-0016,2024-05-04,озимая пшеница,0.46464183869233716,0.46290690375096083,0.4649805590389395
AOI-0016,2024-05-06,озимая пшеница,0.47037232371450216,0.4663536271957483,0.4687317948148379
AOI-0016,2024-05-09,озимая пшеница,0.46555821841912537,0.46275200677502093,0.46383905231762496
AOI-0016,2024-06-05,озимая пшеница,0.36076911864072975,0.36150434407367654,0.3586450031702043
AOI-0016,2024-06-13,озимая пшеница,0.3211787796194614,0.324607363748076,0.32179572285383135
AOI-0016,2024-06-24,озимая пшеница,0.3077891344589224,0.31605638496825167,0.326936078104413
AOI-0016,2024-07-10,озимая пшеница,0.2507768805362303,0.24692510519865976,0.24586605534195954
AOI-0016,2024-07-18,озимая пшеница,0.19403023051317772,0.18653917866399514,0.18438032997176138
AOI-0016,2024-09-11,озимая пшеница,0.17916215071286098,0.17637454928465524,0.17833167424626406
AOI-0016,2024-09-16,озимая пшеница,0.19449161199352183,0.19155881384352239,0.19290418269118195
AOI-0016,2024-10-07,озимая пшеница,0.21678918476813222,0.22994364291854072,0.23827240802029942
AOI-0016,2024-10-30,озимая пшеница,0.23767087994897781,0.24332543148198757,0.24544847951701068
AOI-0018,2010-07-12,озимая пшеница,0.7212531304575077,0.7088767152404789,0.7006366430837654
AOI-0018,2010-08-29,озимая пшеница,0.5576950396856402,0.5479856579548974,0.5419241128881929
AOI-0018,2010-09-30,озимая пшеница,0.4315813287565377,0.4171790388653015,0.4111416530747581
AOI-0018,2011-04-26,озимая пшеница,0.23837997057746182,0.23070462171181277,0.23771464251212052
AOI-0018,2011-05-21,озимая пшеница,0.6664287671721639,0.6624316529987867,0.6644057639591688
AOI-0018,2011-05-25,озимая пшеница,0.7751938957405861,0.7563250018008604,0.753237659642851
AOI-0018,2011-06-22,озимая пшеница,0.7964701589020908,0.7906296682338165,0.7902849144190481
AOI-0018,2011-06-26,озимая пшеница,0.737545985824613,0.7142764163020942,0.700685494340167
AOI-0018,2011-07-15,озимая пшеница,0.7016499061075295,0.7068204071969,0.7084042514847713
AOI-0018,2011-07-28,озимая пшеница,0.6408512591599944,0.6293948245304738,0.6217155778529638
AOI-0018,2011-08-17,озимая пшеница,0.6264419008048797,0.6269770083973962,0.6300585366672335
AOI-0018,2011-10-27,озимая пшеница,0.43089355547834124,0.4357114356321992,0.4496491750756511
AOI-0018,2012-04-06,озимая пшеница,0.4226474698427544,0.41586960343882834,0.4066303904959915
AOI-0018,2012-07-25,озимая пшеница,0.7209327728158493,0.7162922052246969,0.7177768386786777
AOI-0018,2012-07-27,озимая пшеница,0.6261832660045371,0.6049583833915945,0.5913603889570882
AOI-0018,2012-09-04,озимая пшеница,0.5452199622794808,0.5526690110710422,0.5616250889450037
AOI-0018,2012-10-06,озимая пшеница,0.6012962737335866,0.6047460853435201,0.609058819657259
AOI-0018,2012-10-15,озимая пшеница,0.5786973872306672,0.5650956633259004,0.5604228566817775
AOI-0018,2013-06-11,озимая пшеница,0.6265219304065428,0.6264286720342563,0.6259416626028017
AOI-0018,2013-08-13,озимая пшеница,0.697381507404284,0.6828833742894826,0.6697597275961956
AOI-0018,2013-08-21,озимая пшеница,0.7181701205156658,0.7218449065319659,0.7259186436275685
AOI-0018,2013-09-22,озимая пшеница,0.5678059442228252,0.5717169223590431,0.5793226321138585
AOI-0018,2013-10-16,озимая пшеница,0.5904638852498225,0.5786822897342675,0.5668393608885396
AOI-0018,2014-05-09,озимая пшеница,0.7490426129782009,0.7259721028420781,0.719874350814346
AOI-0018,2014-06-06,озимая пшеница,0.6678723164181738,0.6656476052190229,0.6676321742280562
AOI-0018,2014-06-10,озимая пшеница,0.6373056654606138,0.6156162357324454,0.6081217155314708
AOI-0018,2014-09-14,озимая пшеница,0.4641556763790267,0.451922077749979,0.4437233787890307
AOI-0018,2015-04-07,озимая пшеница,0.4790949125284583,0.4662919903313828,0.4585391596393013
AOI-0018,2015-05-23,озимая пшеница,0.7144601825919916,0.709864981328819,0.708963715711035
AOI-0018,2015-05-25,озимая пшеница,0.6636211725378406,0.6449040048800935,0.6355716818986421
AOI-0018,2015-08-04,озимая пшеница,0.4691361343395051,0.47398666445389215,0.4826799509528742
AOI-0018,2015-08-11,озимая пшеница,0.4664000723947435,0.4743849864230733,0.4807837315038674
AOI-0018,2015-09-28,озимая пшеница,0.40097549714084285,0.4085996398670949,0.4203908173175645
AOI-0018,2016-05-18,озимая пшеница,0.778879543291065,0.7766881604629209,0.7791813307777677
AOI-0018,2016-06-03,озимая пшеница,0.7500118962500869,0.7519372733851665,0.7570561495827277
AOI-0018,2016-06-18,озимая пшеница,0.7316968837626533,0.7317764463840503,0.7355549187678134
AOI-0018,2016-07-13,озимая пшеница,0.5536240475627248,0.5514722017642283,0.5474968192549757
AOI-0018,2016-08-22,озимая пшеница,0.5046401708598288,0.5098930289756312,0.5147173800372654
AOI-0018,2016-10-16,озимая пшеница,0.6041049959948284,0.6213183678593183,0.6410231913756025
AOI-0018,2017-07-12,озимая пшеница,0.6855528541902434,0.672413641435246,0.6607259877043267
AOI-0018,2017-08-08,озимая пшеница,0.6359817176296878,0.6357678767314491,0.6395510295099563
AOI-0018,2017-08-13,озимая пшеница,0.5540598421130315,0.5427153598437483,0.5381624418493495
AOI-0018,2017-09-02,озимая пшеница,0.5787319720985601,0.5884611663470131,0.589611864601309
AOI-0018,2017-09-26,озимая пшеница,0.4829518586999872,0.4879376213520124,0.4996701049969456
AOI-0018,2017-10-04,озимая пшеница,0.41222259659976945,0.4189949564989137,0.4299668151102376
AOI-0018,2017-10-05,озимая пшеница,0.4137963844491101,0.4197700106945872,0.42941519985115517
AOI-0018,2017-10-08,озимая пшеница,0.40214352304692663,0.4023386980350442,0.4105784482215291
AOI-0018,2018-06-15,озимая пшеница,0.6338868601672684,0.6298987920327821,0.6320183866216449
AOI-0018,2018-07-18,озимая пшеница,0.5601776487553262,0.5681067662505316,0.5671925348156941
AOI-0018,2018-07-28,озимая пшеница,0.4869208256070196,0.474699402368358,0.47344410025430056
AOI-0018,2018-08-13,озимая пшеница,0.3876901015727395,0.3823906661064017,0.38187637069115493
AOI-0018,2018-08-20,озимая пшеница,0.33094490432122664,0.34084359698974265,0.34591210767284963
AOI-0018,2018-09-05,озимая пшеница,0.23537053336444289,0.24508944185792472,0.2448235336311911
AOI-0018,2018-10-07,озимая пшеница,0.22210806842485384,0.22458701499765818,0.22829158531472343
AOI-0018,2019-04-28,озимая пшеница,0.4779215875910002,0.46864039959050097,0.4718425288813199
AOI-0018,2019-05-02,озимая пшеница,0.43000712411153197,0.43989283062202295,0.4456775814657409
AOI-0018,2019-05-06,озимая пшеница,0.3170586966019266,0.30759426179180094,0.30331497810512414
AOI-0018,2019-05-13,озимая пшеница,0.24642894755460829,0.24230796741016392,0.24492366100724
AOI-0018,2019-05-18,озимая пшеница,0.2593899691904102,0.2562961174993869,0.2538677060180191
AOI-0018,2019-05-21,озимая пшеница,0.24498456971042484,0.23390069794996501,0.22922452118779
AOI-0018,2019-05-25,озимая пшеница,0.4686052114666803,0.4594131601385688,0.4748454221461009
AOI-0018,2019-06-25,озимая пшеница,0.31811451095204407,0.31721388985433413,0.3092595154227314
AOI-0018,2019-06-26,озимая пшеница,0.4749274311558745,0.4777572608188003,0.47845648944294805
AOI-0018,2019-07-12,озимая пшеница,0.6299997261389871,0.6282361125066684,0.6221139211708039
AOI-0018,2019-08-29,озимая пшеница,0.5120774564556098,0.509172594403704,0.5087777920092541
AOI-0018,2019-09-03,озимая пшеница,0.4463435665810514,0.4497929540554668,0.4542003147798642
AOI-0018,2019-09-10,озимая пшеница,0.35462083560837154,0.3565095997039881,0.35805524634919716
AOI-0018,2019-10-10,озимая пшеница,0.25495921863819043,0.2516082260078601,0.26130022756534865
AOI-0018,2019-10-13,озимая пшеница,0.24279337858945213,0.2363371809887037,0.24314386223473167
AOI-0018,2020-06-11,озимая пшеница,0.634815633310346,0.6342382117948442,0.6311071104327284
AOI-0018,2020-06-25,озимая пшеница,0.3819017053179297,0.3821106752822063,0.38136466141464337
AOI-0018,2020-07-14,озимая пшеница,0.16666171950897016,0.16889476359846525,0.1681388118193013
AOI-0018,2020-08-20,озимая пшеница,0.17130903731100963,0.17493981007594914,0.17652697835746906
AOI-0018,2020-09-02,озимая пшеница,0.1762264080842756,0.18547546994443975,0.18672750729663307
AOI-0018,2020-09-04,озимая пшеница,0.14941518708261334,0.15559271103051278,0.1586944423644605
AOI-0018,2020-09-12,озимая пшеница,0.18068733705566764,0.17262272821222854,0.17385853926133768
AOI-0018,2020-09-26,озимая пшеница,0.16871306739684222,0.17639137889937717,0.18023882452507917
AOI-0018,2020-10-07,озимая пшеница,0.15511289212525747,0.15264607290803603,0.15656652512779393
AOI-0018,2020-10-09,озимая пшеница,0.1554251157036358,0.15405367334591852,0.1572164783373117
AOI-0018,2020-10-27,озимая пшеница,0.14435952141911243,0.14820843506952955,0.15567161689755377
AOI-0018,2021-04-02,озимая пшеница,0.2862890056861467,0.28999585257001587,0.2836229596596329
AOI-0018,2021-04-07,озимая пшеница,0.5236485065159806,0.519584035744578,0.5124400933586023
AOI-0018,2021-05-09,озимая пшеница,0.8538659824587324,0.83742888731536,0.8284028698296009
AOI-0018,2021-05-12,озимая пшеница,0.8199800908729081,0.8040243637306576,0.8048000784994748
AOI-0018,2021-05-20,озимая пшеница,0.8145662670081529,0.7977590856282974,0.7982778978934983
AOI-0018,2021-05-23,озимая пшеница,0.8318609159268106,0.8283876303619879,0.8295142571785292
AOI-0018,2021-06-14,озимая пшеница,0.8056950182597924,0.7932490664888121,0.789352603908429
AOI-0018,2021-07-19,озимая пшеница,0.2032033507093919,0.20124348162636102,0.200811466619972
AOI-0018,2021-07-28,озимая пшеница,0.3086897870221215,0.3108051353853067,0.3262514285027623
AOI-0018,2021-08-12,озимая пшеница,0.03924971302583278,0.025085647521838055,0.03295832358534224
AOI-0018,2021-08-23,озимая пшеница,0.25019636420297636,0.2583677683911859,0.25573490039554225
AOI-0018,2021-08-25,озимая пшеница,0.23872998199618656,0.24897310770730066,0.24821905373844957
AOI-0018,2021-08-29,озимая пшеница,0.3191420800435311,0.32803743681764663,0.3350548414689903
AOI-0018,2021-09-13,озимая пшеница,0.24121731881323152,0.2574863901291403,0.26221616236025386
AOI-0018,2021-10-27,озимая пшеница,0.2346878644224938,0.23701156450007263,0.23944537515292755
AOI-0018,2022-04-05,озимая пшеница,0.18599473924752433,0.19565658013170995,0.19415196196819196
AOI-0018,2022-04-08,озимая пшеница,0.25936489462596174,0.2776720271037595,0.2849874669586944
AOI-0018,2022-05-20,озимая пшеница,0.2653967662380787,0.24399044433788517,0.23825464397170307
AOI-0018,2022-06-04,озимая пшеница,0.39429647394805273,0.40086674538281547,0.39736872594824124
AOI-0018,2022-06-08,озимая пшеница,0.5485096190693216,0.5543310855841641,0.5565136683162667
AOI-0018,2022-06-19,озимая пшеница,0.7005502971625802,0.703485305290092,0.7012900130179154
AOI-0018,2022-06-24,озимая пшеница,0.7067886215972615,0.7037350873264582,0.6953666030035739
AOI-0018,2022-07-22,озимая пшеница,0.7997334600089977,0.8066580352336217,0.7995987389507462
AOI-0018,2022-07-30,озимая пшеница,0.7853040439375828,0.7862534898877849,0.7809965344342256
AOI-0018,2022-08-10,озимая пшеница,0.6682441580700571,0.6638874791692488,0.6668161410653424
AOI-0018,2022-08-28,озимая пшеница,0.34090097559848814,0.3419073853911653,0.34307510618749887
AOI-0018,2022-08-31,озимая пшеница,0.32442211400662546,0.34406665766891364,0.3507743070171685
AOI-0018,2022-10-19,озимая пшеница,0.18432902040605895,0.1916314496085855,0.19589657954468673
AOI-0018,2023-04-04,озимая пшеница,0.643940854239399,0.6463617190727569,0.6475069373256209
AOI-0018,2023-04-10,озимая пшеница,0.6573434744785469,0.6677519099437913,0.669121294688529
AOI-0018,2023-05-09,озимая пшеница,0.8678426657443751,0.8486393600346862,0.8384586158138858
AOI-0018,2023-05-15,озимая пшеница,0.8718856149242994,0.852933316233655,0.8496380444852104
AOI-0018,2023-05-25,озимая пшеница,0.806831113981142,0.783144639826093,0.7696664747563906
AOI-0018,2023-06-24,озимая пшеница,0.38737401243386343,0.3823245989505528,0.37898565370371
AOI-0018,2023-07-06,озимая пшеница,0.3430154113278565,0.33930337299980984,0.327786685191563
AOI-0018,2023-07-16,озимая пшеница,0.27632919438089615,0.2901821449184065,0.29258180357544794
AOI-0018,2023-07-24,озимая пшеница,0.3191687259590083,0.32914797997642364,0.336253871098519
AOI-0018,2023-08-02,озимая пшеница,0.2628184461496977,0.27352683825223423,0.2830967382987757
AOI-0018,2023-08-30,озимая пшеница,0.2061627374871605,0.20612859424530164,0.20159526416967355
AOI-0018,2023-09-12,озимая пшеница,0.1726038507091966,0.17347187208302023,0.1792557816276346
AOI-0018,2023-09-18,озимая пшеница,0.22440194308288985,0.23806508512257918,0.24721413265453468
AOI-0018,2023-10-12,озимая пшеница,0.16733519778192238,0.1743938019454053,0.17969875575782657
AOI-0018,2023-10-19,озимая пшеница,0.16989642860434714,0.17352248890213864,0.17909162353647484
AOI-0018,2024-04-05,озимая пшеница,0.27425474813262635,0.29708080425480343,0.3091565725674194
AOI-0018,2024-04-29,озимая пшеница,0.2873357836666344,0.3070265366867084,0.3152514826582737
AOI-0018,2024-05-07,озимая пшеница,0.3292561716016094,0.32297558059008064,0.3189359472752051
AOI-0018,2024-06-17,озимая пшеница,0.7812393933669496,0.7790924267960783,0.7716693427496657
AOI-0018,2024-06-25,озимая пшеница,0.6842884642520768,0.6744866738575449,0.6578003645209077
AOI-0018,2024-06-28,озимая пшеница,0.737096985665224,0.7322406648808798,0.7268246159902004
AOI-0018,2024-07-05,озимая пшеница,0.6629818910292288,0.6578852459532596,0.6487752771771199
AOI-0018,2024-08-03,озимая пшеница,0.5311213409790664,0.5397175197264169,0.5444132662272338
AOI-0018,2024-08-20,озимая пшеница,0.31507333211446736,0.3302868897503116,0.33615286665515465
AOI-0018,2024-09-20,озимая пшеница,0.22896558784239643,0.23716238289191838,0.24169848106936445
AOI-0018,2024-09-23,озимая пшеница,0.17195375935945043,0.17828770586027515,0.1866445281303246
AOI-0018,2024-10-01,озимая пшеница,0.16525685134332127,0.16433659767115807,0.16995000076185166
AOI-0018,2024-10-30,озимая пшеница,0.20343615702256423,0.21667707020396082,0.222463737956541
AOI-0024,2010-04-23,подсолнечник,0.27111401021847437,0.2710995930992331,0.26650785474588823
AOI-0024,2010-06-19,подсолнечник,0.31012245968441926,0.2977763003754792,0.2861548600302043
AOI-0024,2010-07-28,подсолнечник,0.7456293249785962,0.7399680075700572,0.7316764247588428
AOI-0024,2010-10-16,подсолнечник,0.3010905429894056,0.2976115587854042,0.2968417230101392
AOI-0024,2011-06-14,подсолнечник,0.32916916279376585,0.32534378011933823,0.3276668932391897
AOI-0024,2011-06-26,подсолнечник,0.47022194977586595,0.47920542831731616,0.48348105384472645
AOI-0024,2011-07-16,подсолнечник,0.4798677019219613,0.4847267803778422,0.4910606641903641
AOI-0024,2011-09-14,подсолнечник,0.4724591912116489,0.46490620677486383,0.46267936877662996
AOI-0024,2011-10-16,подсолнечник,0.3755212827603478,0.38435433486931264,0.3853166784607392
AOI-0024,2012-04-04,подсолнечник,0.17090264776843736,0.16351299753598664,0.15670281731968735
AOI-0024,2012-04-06,подсолнечник,0.3360850111767166,0.3337524574752931,0.33303766679472174
AOI-0024,2012-06-23,подсолнечник,0.48413381816070444,0.4838872473048542,0.4801197886411826
AOI-0024,2012-07-18,подсолнечник,0.29563772340580535,0.29870347295912925,0.31211030308033216
AOI-0024,2012-08-28,подсолнечник,0.276095119392269,0.2762297916585263,0.28241697577687186
AOI-0024,2012-09-04,подсолнечник,0.21791345819670646,0.21879840442602455,0.22042424390606746
AOI-0024,2012-09-13,подсолнечник,0.29807135145622293,0.2921756655415863,0.2978556289968847
AOI-0024,2012-09-27,подсолнечник,0.23086873009948197,0.22789664549601948,0.22686853640339746
AOI-0024,2013-04-16,подсолнечник,0.21065896470706905,0.20449909733912094,0.20690695005855034
AOI-0024,2013-06-11,подсолнечник,0.42427998857026306,0.41426336446986456,0.4094893414106749
AOI-0024,2013-07-20,подсолнечник,0.5930940050462187,0.60200380025419,0.6067018182404957
AOI-0024,2013-07-29,подсолнечник,0.510086882061886,0.520210075641235,0.526292313676326
AOI-0024,2013-08-22,подсолнечник,0.39001680725808313,0.3923525026257902,0.39801523480320194
AOI-0024,2013-09-14,подсолнечник,0.4316688739761036,0.4309885445715623,0.43494888022338074
AOI-0024,2014-05-09,подсолнечник,0.7423264049320005,0.7597013973074572,0.7662383659705825
AOI-0024,2014-07-12,подсолнечник,0.34211175858509196,0.34669779021122754,0.35059948557235515
AOI-0024,2014-08-09,подсолнечник,0.17897700895004007,0.18517677337937144,0.18569990683744883
AOI-0024,2014-08-16,подсолнечник,0.1777902057387055,0.1844981087401678,0.1857877368763105
AOI-0024,2014-09-30,подсолнечник,0.2383400880165296,0.2351062667128673,0.23930117748301485
AOI-0024,2014-10-04,подсолнечник,0.19598049890178518,0.19924719317493578,0.20596529604178315
AOI-0024,2015-04-14,подсолнечник,0.30040735654382283,0.29513812057921696,0.2873365960624681
AOI-0024,2015-07-11,подсолнечник,0.3367506421681283,0.34347221161593894,0.35167098603803
AOI-0024,2015-07-12,подсолнечник,0.400996791586538,0.4065448358404572,0.40945571651352175
AOI-0024,2015-07-28,подсолнечник,0.41155078172929005,0.4151372644595714,0.413551222714001
AOI-0024,2015-09-29,подсолнечник,0.25513676739348007,0.251079951918387,0.2518636723008116
AOI-0024,2016-04-08,подсолнечник,0.29027605123797473,0.2857683099902656,0.2890393311572187
AOI-0024,2016-04-23,подсолнечник,0.31954051759778407,0.3180698550783129,0.3181070416601328
AOI-0024,2016-06-19,подсолнечник,0.6806525453861513,0.6748618955793985,0.6718645434820483
AOI-0024,2016-08-12,подсолнечник,0.6958093155333138,0.6905794298826873,0.6848266810174999
AOI-0024,2016-08-22,подсолнечник,0.6393270427760588,0.6418615021374994,0.6424825618507051
AOI-0024,2016-08-30,подсолнечник,0.5556508410189515,0.5473764746602984,0.5520391894017466
AOI-0024,2016-09-14,подсолнечник,0.3994585742508083,0.3992698195850502,0.407608517763048
AOI-0024,2016-10-16,подсолнечник,0.34373211025350314,0.3421296590654337,0.3687463082813848
AOI-0024,2017-04-26,подсолнечник,0.5647054442189215,0.5591772314084901,0.5604262219205095
AOI-0024,2017-05-01,подсолнечник,0.6345347431271321,0.6283480604136247,0.6299233920431857
AOI-0024,2017-05-12,подсолнечник,0.7916029793134912,0.7932985237514679,0.7854641066180211
AOI-0024,2017-05-29,подсолнечник,0.8427562033651871,0.8405386711482266,0.8383262451679255
AOI-0024,2017-06-13,подсолнечник,0.7545505642931932,0.752945373719124,0.7588732042524318
AOI-0024,2017-06-14,подсолнечник,0.7466397450837516,0.7445311719160838,0.7488350283901594
AOI-0024,2017-06-29,подсолнечник,0.4000053878431613,0.40456341499359705,0.4064558074827785
AOI-0024,2017-07-07,подсолнечник,0.34271470466889836,0.3500210801816488,0.357628566739866
AOI-0024,2017-07-15,подсолнечник,0.2746696823581645,0.28192826509777996,0.2938477990712371
AOI-0024,2017-08-01,подсолнечник,0.18893472958042457,0.19110641022833386,0.18903158548056487
AOI-0024,2017-08-04,подсолнечник,0.1826450550739637,0.18942722595993788,0.187709857586001
AOI-0024,2017-08-08,подсолнечник,0.19731960038131888,0.212223254386886,0.21737337218703628
AOI-0024,2017-08-16,подсолнечник,0.20018008332216308,0.21147166363959355,0.21919771062589172
AOI-0024,2017-08-24,подсолнечник,0.19187172600892924,0.2013809593024426,0.20380947254239556
AOI-0024,2017-09-02,подсолнечник,0.1839785427811119,0.18502769277099568,0.18877107375821328
AOI-0024,2017-09-05,подсолнечник,0.1437676741297711,0.144425021107766,0.1458624899753157
AOI-0024,2017-09-18,подсолнечник,0.16785728278287645,0.16595794734959515,0.16941885146752506
AOI-0024,2017-09-30,подсолнечник,0.2160798021075674,0.21329812386898556,0.21644920740788634
AOI-0024,2018-04-14,подсолнечник,0.2237112993016077,0.22066407423325163,0.22089030747507585
AOI-0024,2018-06-24,подсолнечник,0.405187757735402,0.40323896344540827,0.40305585444269026
AOI-0024,2018-06-25,подсолнечник,0.3869911450083336,0.38464241993906934,0.38361527330251965
AOI-0024,2018-08-19,подсолнечник,0.20759484981940934,0.21525221612052986,0.21946631335891037
AOI-0024,2018-09-04,подсолнечник,0.18348085784775156,0.18545799604221117,0.1887474136119176
AOI-0024,2018-09-29,подсолнечник,0.20117193583276727,0.20423440389732936,0.20749705016177236
